$C$ FCC auto line data save
$C$ Version 1,2,7M UDP
$C$ Modify Time interval calculation
$H1$ Machine_ID;Barcode;Date;Time;Load cone tray number;Load cone tray position;Oil-Lub Amount;Oil-Lub Visual check;Axial Play Press Number;Axial Play;IPA-Flush Duration;IPA-Flush Visual Check;Galling Dent Visual Check;INT number;INT Cone Duration;INT Cone Visual Check;Oil Up number;Oil Up Amount;Oil Up duration;Oil Up Visual Check;Endcap Up tray number;Endcap Up tray position;Oil Low number;Oil Low Amount;Oil Low duration;Oil Low Visual Check;Endcap Low tray number;Endcap Low tray position;Unload Cycle Time;Failure Code;NG Carrier;Time interval
$H2$ Units;;;;;;mg;;;um;sec;;;;sec;;;mg;sec;;;;;mg;sec;;;;sec;;;sec
$H3$ Spec min;;;;1;1;0.6;;1;12;;;;1;;;1;7.74;;;1;1;1;7.74;;;1;1;;;
3;24X23025220101;2024-10-24;11:07:23;1;174;.46;2;1;13.7;1.50;2;2;1;1.00;2;1;8.13;4.705;3;2;62;2;8.11;4.718;3;2;54;7.54;;C86;6.4
3;24X23025320101;2024-10-24;11:07:34;1;175;.48;2;3;13.4;1.50;2;2;2;1.20;2;2;8.14;3.828;3;2;63;1;8.10;5.230;3;2;55;6.39;;C85;10.8
3;24X23025310101;2024-10-24;11:07:41;1;176;.46;2;2;14.3;1.50;2;2;1;1.00;2;1;8.14;4.705;3;2;64;2;8.10;4.723;3;2;56;10.83;;C84;6.5
3;24X23025280101;2024-10-24;11:07:47;1;177;.46;2;1;13.9;1.50;2;2;2;1.20;2;2;8.14;3.835;3;2;65;1;8.12;5.227;3;2;57;6.47;;C83;6.4
3;24X23025270101;2024-10-24;11:07:53;1;178;.47;2;3;15.2;1.50;2;2;1;1.00;2;1;8.13;4.703;3;2;66;2;8.11;4.726;3;2;58;6.39;;C82;6.4
3;24X23025240101;2024-10-24;11:08:00;1;179;.45;2;2;13.9;1.50;2;2;2;1.20;2;2;8.15;3.838;3;2;67;1;8.11;5.233;3;2;59;6.43;;C81;6.4
3;24X23025100101;2024-10-24;11:08:06;1;180;.45;2;1;13.7;1.50;2;2;1;1.00;2;1;8.14;4.709;3;2;68;2;8.12;4.728;3;2;60;6.40;;C80;6.4
3;24X23025090101;2024-10-24;11:08:13;1;181;.47;2;3;15.6;1.50;2;2;2;1.20;2;2;8.15;3.829;3;2;69;1;8.12;5.230;3;2;61;6.38;;C123;6.5
3;24X23025170101;2024-10-24;11:08:19;1;182;.47;2;2;14.3;1.50;2;2;1;1.00;2;1;8.13;4.703;3;2;70;2;8.12;4.719;3;2;62;6.45;;C78;6.4
3;24X23025140101;2024-10-24;11:08:25;1;183;.46;2;1;13.4;1.50;2;2;2;1.20;2;2;8.15;3.832;3;2;71;1;8.12;5.232;3;2;63;6.40;;C77;6.4
3;24X23025130101;2024-10-24;11:08:31;1;184;.48;2;3;14.8;1.50;2;2;1;1.00;2;1;8.13;4.709;3;2;72;2;8.11;4.726;3;2;64;6.41;;C76;5.6
3;24X23025120101;2024-10-24;11:08:37;1;185;.47;2;2;14.1;1.50;2;2;2;1.20;2;2;8.14;3.829;3;2;73;1;8.11;5.219;3;2;65;5.60;;C75;6.5
3;24X23025110101;2024-10-24;11:08:44;1;186;.47;2;1;13.8;1.50;2;2;1;1.00;2;1;8.14;4.704;3;2;74;2;8.10;4.725;3;2;66;6.48;;C74;6.5
3;24X23025190101;2024-10-24;11:08:51;1;187;.47;2;3;13.8;1.50;2;2;2;1.20;2;2;8.14;3.839;3;2;75;1;8.11;5.220;3;2;67;6.52;;C73;6.6
3;24X23025160101;2024-10-24;11:08:57;1;188;.47;2;2;13.4;1.50;2;2;1;1.00;2;1;8.13;4.707;3;2;76;2;8.11;4.723;3;2;68;6.53;;C71;6.4
3;24X23025150101;2024-10-24;11:09:04;1;189;.47;2;1;13.0;1.50;2;2;2;1.20;2;2;8.16;3.824;3;2;77;1;8.11;5.221;3;2;69;6.43;;C105;6.7
3;24X23090150101;2024-10-24;11:09:10;1;190;.46;2;3;14.7;1.50;2;2;1;1.00;2;1;8.14;4.699;3;2;78;2;8.12;4.730;3;2;70;6.73;;C104;6.5
3;24X23025060101;2024-10-24;11:09:17;1;191;.47;2;2;14.2;1.50;2;2;2;1.20;2;2;8.15;3.826;3;2;79;1;8.11;5.214;3;2;71;6.49;;C103;6.4
3;24X23024970101;2024-10-24;11:09:23;1;192;.46;2;1;13.7;1.50;2;2;1;1.00;2;1;8.14;4.699;3;2;80;2;8.10;4.694;3;2;72;6.41;;C102;6.6
3;24X23025050101;2024-10-24;11:09:30;1;193;.47;2;3;13.4;1.50;2;2;2;1.20;2;2;8.14;3.833;3;2;81;1;8.12;5.222;3;2;73;6.57;;C101;6.7
3;24X23025020101;2024-10-24;11:09:36;1;194;.47;2;2;13.7;1.50;2;2;1;1.00;2;1;8.14;4.706;3;2;82;2;8.10;4.693;3;2;74;6.64;;C100;6.5
3;24X23025080101;2024-10-24;11:09:43;1;195;.47;2;1;14.2;1.50;2;2;2;1.20;2;2;8.15;3.835;3;2;83;1;8.11;5.222;3;2;75;6.48;;C99;6.5
3;24X23090020101;2024-10-24;11:09:49;1;196;.48;2;3;14.2;1.50;2;2;1;1.00;2;1;8.13;4.703;3;2;84;2;8.10;4.703;3;2;76;6.51;;C98;6.5
3;24X23025010101;2024-10-24;11:09:56;1;197;.47;2;2;13.2;1.50;2;2;2;1.20;2;2;8.16;3.827;3;2;85;1;8.10;5.221;3;2;77;6.46;;C97;6.5
3;24X23025070101;2024-10-24;11:10:02;1;198;.47;2;1;13.7;1.50;2;2;1;1.00;2;1;8.13;4.701;3;2;86;2;8.11;4.696;3;2;78;6.51;;C96;6.7
3;24X23025040101;2024-10-24;11:10:09;1;199;.47;2;3;14.9;1.50;2;2;2;1.20;2;2;8.15;3.830;3;2;87;1;8.11;5.217;3;2;79;6.73;;C95;6.4
3;24X23024990101;2024-10-24;11:10:16;2;200;.47;2;2;13.1;1.50;2;2;1;1.00;2;1;8.14;4.698;3;2;88;2;8.12;4.702;3;2;80;6.40;;C94;6.7
3;24X23024470101;2024-10-24;11:10:22;2;1;.46;2;1;13.9;1.50;2;2;2;1.20;2;2;8.16;3.826;3;2;89;1;8.10;5.220;3;2;81;6.67;;C93;6.4
3;24X23090160101;2024-10-24;11:10:28;2;2;.47;2;3;14.2;1.50;2;2;1;1.00;2;1;8.14;4.697;3;2;90;2;8.11;4.699;3;2;82;6.43;;C92;6.5
3;24X23054690101;2024-10-24;11:14:20;2;1;.45;2;1;13.0;1.50;2;2;1;1.00;2;1;8.14;4.723;3;2;91;2;8.12;4.775;3;2;83;6.49;;C92;231.7
3;24X23054670101;2024-10-24;11:14:28;2;2;.48;2;2;13.5;1.50;2;2;2;1.20;2;2;8.14;3.856;3;2;92;1;8.12;5.259;3;2;84;3.17;;C91;7.4
3;24X23054530101;2024-10-24;11:14:34;2;3;.48;2;3;14.2;1.50;2;2;1;1.00;2;1;8.13;4.720;3;2;93;2;8.12;4.708;3;2;85;7.39;;C90;6.4
3;24X23054460101;2024-10-24;11:14:40;2;4;.47;2;1;13.6;1.50;2;2;2;1.20;2;2;8.16;3.851;3;2;94;1;8.11;5.247;3;2;86;6.38;;C89;6.4
3;24X23054440101;2024-10-24;11:14:48;2;5;.48;2;2;13.9;1.50;2;2;1;1.00;2;1;8.14;4.712;3;2;95;2;8.11;4.710;3;2;87;6.41;;C88;7.5
3;24X23054330101;2024-10-24;11:14:54;2;6;.47;2;3;14.2;1.50;2;2;2;1.20;2;2;8.14;3.850;3;2;96;1;8.12;5.247;3;2;88;7.52;;C87;6.5
3;24X23054700101;2024-10-24;11:15:01;2;7;.48;2;1;13.4;1.50;2;2;1;1.00;2;1;8.14;4.712;3;2;97;2;8.12;4.713;3;2;89;6.53;;C86;6.3
3;24X23054680101;2024-10-24;11:15:08;2;8;.48;2;2;14.0;1.50;2;2;2;1.20;2;2;8.16;3.843;3;2;98;1;8.10;5.237;3;2;90;6.34;;C85;7.5
3;24X23054580101;2024-10-24;11:15:15;2;9;.48;2;3;14.4;1.50;2;2;1;1.00;2;1;8.13;4.713;3;2;99;2;8.11;4.708;3;2;91;7.50;;C84;6.4
3;24X23054420101;2024-10-24;11:15:21;2;10;.48;2;1;12.9;1.50;2;2;2;1.20;2;2;8.17;3.842;3;2;100;1;8.10;5.239;3;2;92;6.45;;C83;6.4
3;24X23054390101;2024-10-24;11:15:29;2;11;.46;2;2;13.6;1.50;2;2;1;1.00;2;1;8.13;4.709;3;2;101;2;8.10;4.709;3;2;93;6.38;;C82;7.8
3;24X23054340101;2024-10-24;11:15:35;2;12;.47;2;3;14.0;1.50;2;2;2;1.20;2;2;8.15;3.851;3;2;102;1;8.11;5.236;3;2;94;7.81;;C81;6.4
3;24X23054650101;2024-10-24;11:15:42;2;13;.46;2;1;12.9;1.50;2;2;1;1.00;2;1;8.13;4.715;3;2;103;2;8.11;4.717;3;2;95;6.37;;C80;6.4
3;24X23054630101;2024-10-24;11:15:50;2;14;.47;2;2;13.9;1.50;2;2;2;1.20;2;2;8.15;3.849;3;2;104;1;8.11;5.233;3;2;96;6.41;;C123;7.9
3;24X23054510101;2024-10-24;11:15:56;2;15;.48;2;3;14.6;1.50;2;2;1;1.00;2;1;8.13;4.714;3;2;105;2;8.12;4.704;3;2;97;7.92;;C78;6.4
3;24X23054370101;2024-10-24;11:16:02;2;16;.47;2;1;13.5;1.50;2;2;2;1.20;2;2;8.16;3.845;3;2;106;1;8.10;5.229;3;2;98;6.37;;C77;6.3
3;24X23054400101;2024-10-24;11:16:10;2;17;.48;2;2;13.7;1.50;2;2;1;1.00;2;1;8.14;4.711;3;2;107;2;8.11;4.711;3;2;99;6.32;;C76;7.8
3;24X23054270101;2024-10-24;11:16:16;2;18;.48;2;3;14.4;1.50;2;2;2;1.20;2;2;8.17;3.842;3;2;108;1;8.12;5.231;3;2;100;7.83;;C75;6.2
3;24X23054660101;2024-10-24;11:16:23;2;19;.47;2;1;14.1;1.50;2;2;1;1.00;2;1;8.13;4.714;3;2;109;2;8.12;4.717;3;2;101;6.26;;C74;6.6
3;24X23054640101;2024-10-24;11:16:30;2;20;.48;2;2;13.9;1.50;2;2;2;1.20;2;2;8.16;3.846;3;2;110;1;8.11;5.239;3;2;102;6.57;;C73;7.4
3;24X23054520101;2024-10-24;11:16:37;2;21;.49;2;3;14.6;1.50;2;2;1;1.00;2;1;8.13;4.711;3;2;111;2;8.12;4.724;3;2;103;7.38;;C71;6.4
3;24X23054590101;2024-10-24;11:16:43;2;22;.47;2;1;13.5;1.50;2;2;2;1.20;2;2;8.16;3.842;3;2;112;1;8.10;5.232;3;2;104;6.38;;C105;6.5
3;24X23054600101;2024-10-24;11:17:21;2;23;.47;2;2;14.0;1.50;2;2;1;1.00;2;1;8.14;4.713;3;2;113;2;8.10;4.725;3;2;105;6.50;;C104;38.1
3;24X23054280101;2024-10-24;11:17:26;2;24;.46;2;3;14.2;1.50;2;2;2;1.20;2;2;8.17;3.842;3;2;114;1;8.11;5.233;3;2;106;38.12;;C103;4.6
3;24X23054610101;2024-10-24;11:17:30;2;25;.47;2;1;13.3;1.50;2;2;1;1.00;2;1;8.13;4.712;3;2;115;2;8.10;4.695;3;2;107;4.57;;C102;4.5
3;24X23054490101;2024-10-24;11:17:37;2;26;.48;2;2;13.9;1.50;2;2;2;1.20;2;2;8.16;3.846;3;2;116;1;8.10;5.234;3;2;108;4.51;;C101;6.5
3;24X23054550101;2024-10-24;11:17:43;2;27;.46;2;3;13.8;1.50;2;2;1;1.00;2;1;8.13;4.707;3;2;117;2;8.11;4.694;3;2;109;6.59;;C100;6.5
3;24X23054380101;2024-10-24;11:17:50;2;28;.48;2;1;13.8;1.50;2;2;2;1.20;2;2;8.15;3.835;3;2;118;1;8.11;5.230;3;2;110;6.43;;C99;6.5
3;24X23054250101;2024-10-24;11:17:56;2;29;.47;2;2;14.0;1.50;2;2;1;1.00;2;1;8.13;4.710;3;2;119;2;8.10;4.694;3;2;111;6.51;;C98;6.3
3;24X23054310101;2024-10-24;11:18:03;2;30;.47;2;3;14.6;1.50;2;2;2;1.20;2;2;8.16;3.849;3;2;120;1;8.11;5.233;3;2;112;6.31;;C97;7.2
3;24X23054620101;2024-10-24;11:18:10;2;31;.48;2;1;13.7;1.50;2;2;1;1.00;2;1;8.13;4.709;3;2;121;2;8.11;4.766;3;2;113;7.21;;C96;6.4
3;24X23054500101;2024-10-24;11:18:16;2;32;.47;2;2;13.9;1.50;2;2;2;1.20;2;2;8.16;3.842;3;2;122;1;8.11;5.255;3;2;114;6.42;;C95;6.4
3;24X23054560101;2024-10-24;11:18:22;2;33;.49;2;3;14.3;1.50;2;2;1;1.00;2;1;8.13;4.711;3;2;123;2;8.11;4.715;3;2;115;6.37;;C94;6.3
3;24X23054470101;2024-10-24;11:18:29;2;34;.47;2;1;13.8;1.50;2;2;2;1.20;2;2;8.17;3.842;3;2;124;1;8.11;5.243;3;2;116;6.29;;C93;6.6
3;24X23054260101;2024-10-24;11:18:35;2;35;.48;2;2;13.5;1.50;2;2;1;1.00;2;1;8.13;4.713;3;2;125;2;8.12;4.707;3;2;117;6.61;;C92;6.4
3;24X23054320101;2024-10-24;11:18:42;2;36;.46;2;3;14.1;1.50;2;2;2;1.20;2;2;8.16;3.842;3;2;126;1;8.10;5.242;3;2;118;6.41;;C91;6.4
3;24X23054710101;2024-10-24;11:18:48;2;37;.46;2;1;13.2;1.50;2;2;1;1.00;2;1;8.13;4.711;3;2;127;2;8.11;4.705;3;2;119;6.37;;C90;6.6
3;24X23054540101;2024-10-24;11:18:55;2;38;.48;2;2;14.5;1.50;2;2;2;1.20;2;2;8.16;3.850;3;2;128;1;8.12;5.235;3;2;120;6.62;;C89;6.6
3;24X23054450101;2024-10-24;11:19:02;2;39;.46;2;3;14.6;1.50;2;2;1;1.00;2;1;8.14;4.725;3;2;129;2;8.12;4.702;3;2;121;6.58;;C88;6.8
3;24X23054480101;2024-10-24;11:19:09;2;40;.48;2;1;13.5;1.50;2;2;2;1.20;2;2;8.16;3.841;3;2;130;1;8.11;5.231;3;2;122;6.83;;C87;6.7
3;24X23054290101;2024-10-24;11:19:15;2;41;.48;2;2;14.0;1.50;2;2;1;1.00;2;1;8.13;4.717;3;2;131;2;8.12;4.705;3;2;123;6.71;;C86;6.7
3;24X23054350101;2024-10-24;11:19:22;2;42;.48;2;3;14.3;1.50;2;2;2;1.20;2;2;8.15;3.852;3;2;132;1;8.11;5.225;3;2;124;6.70;;C85;6.6
3;24X23054720101;2024-10-24;11:19:28;2;43;.48;2;1;13.5;1.50;2;2;1;1.00;2;1;8.14;4.719;3;2;133;2;8.12;4.713;3;2;125;6.56;;C84;6.6
3;24X23054570101;2024-10-24;11:19:35;2;44;.47;2;2;13.7;1.50;2;2;2;1.20;2;2;8.16;3.835;3;2;134;1;8.11;5.229;3;2;126;6.63;;C83;6.6
3;24X23054410101;2024-10-24;11:19:42;2;45;.47;2;3;14.9;1.50;2;2;1;1.00;2;1;8.13;4.708;3;2;135;2;8.11;4.715;3;2;127;6.63;;C82;6.7
3;24X23054430101;2024-10-24;11:19:48;2;46;.49;2;1;13.8;1.50;2;2;2;1.20;2;2;8.17;3.842;3;2;136;1;8.11;5.231;3;2;128;6.65;;C81;6.7
3;24X23054300101;2024-10-24;11:19:55;2;47;.48;2;2;14.1;1.50;2;2;1;1.00;2;1;8.13;4.714;3;2;137;2;8.12;4.710;3;2;129;6.72;;C80;6.8
3;24X23054360101;2024-10-24;11:20:02;2;48;.47;2;3;14.9;1.50;2;2;2;1.20;2;2;8.16;3.847;3;2;138;1;8.11;5.231;3;2;130;6.80;;C123;6.7
3;24X23058050101;2024-10-24;11:20:09;2;49;.47;2;1;13.2;1.50;2;2;1;1.00;2;1;8.14;4.709;3;2;139;2;8.12;4.702;3;2;131;6.70;;C78;6.7
3;24X23058080101;2024-10-24;11:20:15;2;50;.48;2;2;13.3;1.50;2;2;2;1.20;2;2;8.16;3.845;3;2;140;1;8.11;5.229;3;2;132;6.72;;C77;6.7
3;24X23057930101;2024-10-24;11:20:22;2;51;.47;2;3;13.9;1.50;2;2;1;1.00;2;1;8.13;4.711;3;2;141;2;8.12;4.713;3;2;133;6.70;;C76;6.7
3;24X23057820101;2024-10-24;11:20:29;2;52;.48;2;1;13.7;1.50;2;2;2;1.20;2;2;8.16;3.847;3;2;142;1;8.10;5.232;3;2;134;6.66;;C75;6.6
3;24X23057800101;2024-10-24;11:20:35;2;53;.47;2;2;13.8;1.50;2;2;1;1.00;2;1;8.14;4.711;3;2;143;2;8.12;4.712;3;2;135;6.62;;C74;6.7
3;24X23057690101;2024-10-24;11:20:42;2;54;.49;2;3;14.2;1.50;2;2;2;1.20;2;2;8.16;3.837;3;2;144;1;8.12;5.238;3;2;136;6.73;;C73;6.8
3;24X23058060101;2024-10-24;11:20:49;2;55;.48;2;1;14.0;1.50;2;2;1;1.00;2;1;8.13;4.713;3;2;145;2;8.10;4.709;3;2;137;6.79;;C71;6.6
3;24X23058040101;2024-10-24;11:20:55;2;56;.48;2;2;14.1;1.50;2;2;2;1.20;2;2;8.16;3.846;3;2;146;1;8.10;5.240;3;2;138;6.59;;C105;6.7
3;24X23057940101;2024-10-24;11:21:02;2;57;.48;2;3;15.1;1.50;2;2;1;1.00;2;1;8.13;4.714;3;2;147;2;8.12;4.712;3;2;139;6.67;;C104;6.8
3;24X23057770101;2024-10-24;11:21:09;2;58;.48;2;1;14.0;1.50;2;2;2;1.20;2;2;8.16;3.837;3;2;148;1;8.11;5.236;3;2;140;6.84;;C103;6.6
3;24X23057750101;2024-10-24;11:21:16;2;59;.46;2;2;14.3;1.50;2;2;1;1.00;2;1;8.13;4.712;3;2;149;2;8.10;4.709;3;2;141;6.57;;C102;6.8
3;24X23057700101;2024-10-24;11:21:22;2;60;.48;2;3;14.8;1.50;2;2;2;1.20;2;2;8.17;3.836;3;2;150;1;8.11;5.236;3;2;142;6.81;;C101;6.6
3;24X23058010101;2024-10-24;11:21:29;2;61;.47;2;1;13.8;1.50;2;2;1;1.00;2;1;8.14;4.710;3;2;151;2;8.11;4.706;3;2;143;6.58;;C100;6.7
3;24X23057990101;2024-10-24;11:21:36;2;62;.47;2;2;14.0;1.50;2;2;2;1.20;2;2;8.16;3.836;3;2;152;1;8.11;5.233;3;2;144;6.74;;C99;6.7
3;24X23057870101;2024-10-24;11:21:42;2;63;.48;2;3;14.4;1.50;2;2;1;1.00;2;1;8.13;4.709;3;2;153;2;8.10;4.709;3;2;145;6.73;;C98;6.7
3;24X23057780101;2024-10-24;11:21:49;2;64;.48;2;1;13.8;1.50;2;2;2;1.20;2;2;8.15;3.849;3;1;1;1;8.12;5.230;3;2;146;6.75;;C97;6.7
3;24X23057760101;2024-10-24;11:21:56;2;65;.46;2;2;13.8;1.50;2;2;1;1.00;2;1;8.14;4.713;3;1;2;2;8.10;4.708;3;2;147;6.68;;C96;6.8
3;24X23057630101;2024-10-24;11:22:02;2;66;.47;2;3;14.3;1.50;2;2;2;1.20;2;2;8.16;3.840;3;1;3;1;8.11;5.234;3;2;148;6.84;;C95;6.5
3;24X23058020101;2024-10-24;11:22:09;2;67;.47;2;1;12.7;1.50;2;2;1;1.00;2;1;8.14;4.712;3;1;4;2;8.10;4.707;3;2;149;6.49;;C94;6.9
3;24X23058000101;2024-10-24;11:22:17;2;68;.48;2;2;13.9;1.50;2;2;2;1.20;2;2;8.16;3.841;3;1;5;1;8.10;5.233;3;2;150;6.93;;C93;7.3
3;24X23057880101;2024-10-24;11:22:23;2;69;.47;2;3;14.1;1.50;2;2;1;1.00;2;1;8.13;4.706;3;1;6;2;8.11;4.709;3;2;151;7.25;;C92;6.4
3;24X23057730101;2024-10-24;11:22:29;2;70;.47;2;1;13.8;1.50;2;2;2;1.20;2;2;8.17;3.844;3;1;7;1;8.11;5.233;3;2;152;6.50;;C91;6.4
3;24X23057610101;2024-10-24;11:22:37;2;71;.46;2;2;13.3;1.50;2;2;1;1.00;2;1;8.14;4.708;3;1;8;2;8.12;4.704;3;2;153;6.34;;C90;7.8
3;24X23057640101;2024-10-24;11:22:44;2;72;.47;2;3;14.4;1.50;2;2;2;1.20;2;2;8.16;3.840;3;1;9;1;8.10;5.231;3;1;1;7.79;;C89;6.3
3;24X23057970101;2024-10-24;11:22:50;2;73;.47;2;1;13.8;1.50;2;2;1;1.00;2;1;8.14;4.710;3;1;10;2;8.11;4.718;3;1;2;6.27;;C88;6.4
3;24X23057850101;2024-10-24;11:22:57;2;74;.47;2;2;14.2;1.50;2;2;2;1.20;2;2;8.17;3.843;3;1;11;1;8.11;5.230;3;1;3;6.40;;C87;7.4
3;24X23057910101;2024-10-24;11:23:04;2;75;.48;2;3;14.6;1.50;2;2;1;1.00;2;1;8.13;4.708;3;1;12;2;8.12;4.705;3;1;4;7.35;;C86;6.5
3;24X23057740101;2024-10-24;11:23:10;2;76;.48;2;1;12.9;1.50;2;2;2;1.20;2;2;8.15;3.841;3;1;13;1;8.12;5.234;3;1;5;6.51;;C85;6.3
3;24X23057620101;2024-10-24;11:23:18;2;77;.48;2;2;13.4;1.50;2;2;1;1.00;2;1;8.13;4.705;3;1;14;2;8.10;4.719;3;1;6;6.33;;C84;7.7
3;24X23057670101;2024-10-24;11:23:24;2;78;.48;2;3;13.8;1.50;2;2;2;1.20;2;2;8.16;3.847;3;1;15;1;8.11;5.231;3;1;7;7.68;;C83;6.5
3;24X23057980101;2024-10-24;11:23:31;2;79;.47;2;1;13.7;1.50;2;2;1;1.00;2;1;8.13;4.706;3;1;16;2;8.10;4.720;3;1;8;6.50;;C82;6.4
3;24X23057860101;2024-10-24;11:23:39;2;80;.47;2;2;14.1;1.50;2;2;2;1.20;2;2;8.16;3.849;3;1;17;1;8.12;5.236;3;1;9;6.39;;C81;7.9
3;24X23057920101;2024-10-24;11:23:45;2;81;.48;2;3;14.6;1.50;2;2;1;1.00;2;1;8.13;4.709;3;1;18;2;8.10;4.708;3;1;10;7.90;;C80;6.5
3;24X23057830101;2024-10-24;11:23:51;2;82;.47;2;1;13.9;1.50;2;2;2;1.20;2;2;8.16;3.847;3;1;19;1;8.11;5.232;3;1;11;6.46;;C123;6.4
3;24X23057650101;2024-10-24;11:23:59;2;83;.47;2;2;14.0;1.50;2;2;1;1.00;2;1;8.13;4.711;3;1;20;2;8.10;4.720;3;1;12;6.43;;C78;7.5
3;24X23057680101;2024-10-24;11:24:05;2;84;.46;2;3;14.0;1.50;2;2;2;1.20;2;2;8.16;3.842;3;1;21;1;8.12;5.227;3;1;13;7.45;;C77;6.4
3;24X23058070101;2024-10-24;11:24:12;2;85;.47;2;1;13.6;1.50;2;2;1;1.00;2;1;8.13;4.712;3;1;22;2;8.11;4.710;3;1;14;6.44;;C76;6.5
3;24X23057890101;2024-10-24;11:24:19;2;86;.46;2;2;13.7;1.50;2;2;2;1.20;2;2;8.15;3.841;3;1;23;1;8.12;5.231;3;1;15;6.52;;C75;7.1
3;24X23057950101;2024-10-24;11:24:25;2;87;.47;2;3;15.2;1.50;2;2;1;1.00;2;1;8.13;4.715;3;1;24;2;8.11;4.720;3;1;16;7.11;;C74;6.5
3;24X23057840101;2024-10-24;11:24:32;2;88;.47;2;1;14.0;1.50;2;2;2;1.20;2;2;8.14;3.846;3;1;25;1;8.12;5.233;3;1;17;6.54;;C73;6.7
3;24X23057660101;2024-10-24;11:24:40;2;89;.48;2;2;14.3;1.50;2;2;1;1.00;2;1;8.13;4.713;3;1;26;2;8.12;4.720;3;1;18;6.66;;C71;7.6
3;24X23057710101;2024-10-24;11:24:46;2;90;.48;2;3;14.1;1.50;2;2;2;1.20;2;2;8.16;3.847;3;1;27;1;8.12;5.235;3;1;19;7.60;;C105;6.4
3;24X23058030101;2024-10-24;11:24:53;2;91;.49;2;1;13.8;1.50;2;2;1;1.00;2;1;8.13;4.707;3;1;28;2;8.12;4.724;3;1;20;6.49;;C104;6.4
3;24X23057900101;2024-10-24;11:25:00;2;92;.48;2;2;13.6;1.50;2;2;2;1.20;2;2;8.14;3.845;3;1;29;1;8.12;5.229;3;1;21;6.32;;C103;7.2
3;24X23057810101;2024-10-24;11:25:06;2;93;.48;2;3;13.5;1.50;2;2;1;1.00;2;1;8.13;4.713;3;1;30;2;8.11;4.725;3;1;22;7.20;;C102;6.4
3;24X23057790101;2024-10-24;11:25:13;2;94;.46;2;1;13.5;1.50;2;2;2;1.20;2;2;8.16;3.842;3;1;31;1;8.12;5.227;3;1;23;6.41;;C101;6.4
3;24X23057720101;2024-10-24;11:25:20;2;95;.50;2;2;14.1;1.50;2;2;1;1.00;2;1;8.14;4.713;3;1;32;2;8.11;4.706;3;1;24;6.41;;C100;7.2
3;24X23057960101;2024-10-24;11:25:26;2;96;.47;2;3;14.6;1.50;2;2;2;1.20;2;2;8.15;3.845;3;1;33;1;8.11;5.230;3;1;25;7.20;;C99;6.6
3;24X23053740101;2024-10-24;11:25:33;2;97;.46;2;1;13.6;1.50;2;2;1;1.00;2;1;8.13;4.713;3;1;34;2;8.11;4.691;3;1;26;6.62;;C98;6.4
3;24X23053530101;2024-10-24;11:25:40;2;98;.48;2;2;14.1;1.50;2;2;2;1.20;2;2;8.16;3.844;3;1;35;1;8.12;5.234;3;1;27;6.38;;C97;7.4
3;24X23053450101;2024-10-24;11:25:47;2;99;.47;2;3;14.7;1.50;2;2;1;1.00;2;1;8.13;4.714;3;1;36;2;8.12;4.700;3;1;28;7.40;;C96;6.4
3;24X23053440101;2024-10-24;11:25:53;2;100;.48;2;1;13.1;1.50;2;2;2;1.20;2;2;8.15;3.851;3;1;37;1;8.11;5.229;3;1;29;6.40;;C95;6.4
3;24X23053350101;2024-10-24;11:26:00;2;101;.48;2;2;13.2;1.50;2;2;1;1.00;2;1;8.14;4.712;3;1;38;2;8.12;4.704;3;1;30;6.43;;C94;7.4
3;24X23047970101;2024-10-24;11:26:07;2;102;.46;2;3;13.7;1.50;2;2;2;1.20;2;2;8.16;3.848;3;1;39;1;8.12;5.230;3;1;31;7.42;;C93;6.5
3;24X23053690101;2024-10-24;11:26:13;2;103;.48;2;1;14.5;1.50;2;2;1;1.00;2;1;8.13;4.710;3;1;40;2;8.11;4.707;3;1;32;6.47;;C92;6.4
3;24X23053750101;2024-10-24;11:26:24;2;104;.48;2;2;13.4;1.50;2;2;2;1.20;2;2;8.15;3.845;3;1;41;1;8.12;5.223;3;1;33;6.44;;C91;11.0
3;24X23053510101;2024-10-24;11:26:31;2;105;.47;2;3;15.2;1.50;2;2;1;1.00;2;1;8.13;4.713;3;1;42;2;8.12;4.707;3;1;34;11.03;;C90;6.4
3;24X23053410101;2024-10-24;11:26:37;2;106;.48;2;1;13.9;1.50;2;2;2;1.20;2;2;8.16;3.839;3;1;43;1;8.10;5.221;3;1;35;6.39;;C89;6.4
3;24X23053300101;2024-10-24;11:26:43;2;107;.47;2;2;13.4;1.50;2;2;1;1.00;2;1;8.14;4.710;3;1;44;2;8.11;4.718;3;1;36;6.42;;C88;6.4
3;24X23053380101;2024-10-24;11:26:53;2;108;.47;2;3;14.6;1.50;2;2;2;1.20;2;2;8.14;3.844;3;1;45;1;8.11;5.227;3;1;37;6.37;;C87;9.5
3;24X23053700101;2024-10-24;11:26:59;2;109;.47;2;1;13.2;1.50;2;2;1;1.00;2;1;8.14;4.711;3;1;46;2;8.10;4.711;3;1;38;9.49;;C86;6.4
3;24X23053760101;2024-10-24;11:27:06;2;110;.48;2;2;13.2;1.50;2;2;2;1.20;2;2;8.16;3.840;3;1;47;1;8.12;5.226;3;1;39;6.39;;C85;6.4
